vehicle_id,manufacturer,vehicle_type,engine_cc,horsepower,fuel_type,transmission,mileage_kmpl,vehicle_age_years,annual_maintenance_cost,resale_price
1439,BMW,SUV,1233,174,Electric,Manual,15.85,11,1869.73,33967.36
1440,Toyota,SUV,3135,256,Diesel,Manual,32.84,6,427.53,54749.25
1441,Mercedes,Electric,2741,281,Hybrid,Automatic,32.6,13,4865.6,50835.08
1442,Honda,Truck,3346,273,Diesel,Automatic,12.55,3,4123.23,64725.04
1443,Toyota,Hatchback,2604,463,Petrol,Manual,9.73,9,741.41,72893.19
1444,Ford,Electric,1102,139,Petrol,Automatic,15.91,12,4997.69,29217.88
1445,Tesla,SUV,886,322,Hybrid,Manual,23.71,12,3143.62,52773.94
1446,BMW,Truck,3677,194,Petrol,Manual,31.68,4,4312.52,48568.66
1447,Toyota,Electric,1237,365,Petrol,Automatic,11.21,11,613.31,57830.28
1448,Honda,Truck,3388,301,Hybrid,Manual,19.2,9,2130.42,61130.35
1449,Ford,SUV,1845,445,Diesel,Manual,15.34,4,3447.36,73775.67
1450,Hyundai,Electric,1632,362,Electric,Automatic,8.4,2,800.24,66016.33
1451,Honda,SUV,1596,329,Hybrid,Manual,29.29,12,2597.84,50013.26
1452,Tesla,Sedan,1359,346,Hybrid,Automatic,29.96,8,2380.59,61237.76
1453,Honda,SUV,1561,109,Electric,Manual,13.97,10,1315.39,29238.66
1454,Ford,Truck,2498,248,Diesel,Automatic,12.08,4,1711.27,52377.79
1455,Honda,Hatchback,3314,356,Electric,Automatic,11.9,11,4845.46,61837.01
1456,Ford,SUV,1924,73,Electric,Automatic,20.53,12,1656.65,23704.93
1457,Toyota,Hatchback,3522,448,Diesel,Automatic,14.66,9,1303.1,77228.56
1458,Ford,Sedan,1484,291,Diesel,Automatic,21.81,1,2820.18,56513.82
1459,Ford,Electric,1964,320,Electric,Automatic,18.39,12,3453.5,51769.73
1460,BMW,Electric,937,251,Electric,Manual,13.69,14,3707.94,39541.01
1461,Ford,Hatchback,1377,472,Hybrid,Manual,28.28,3,3844.96,78524.06
1462,Ford,Electric,1509,262,Diesel,Automatic,12.06,11,473.11,50884.8
1463,Hyundai,SUV,1027,320,Petrol,Manual,29.57,3,2150.67,56372.79
1464,Toyota,Hatchback,3128,172,Diesel,Automatic,23.16,4,3937.6,41465.07
1465,Tesla,Truck,3531,433,Electric,Automatic,30.47,7,4552.8,80452.77
1466,BMW,SUV,1627,411,Electric,Manual,8.13,4,3130.34,67967.26
1467,Hyundai,SUV,1230,95,Electric,Automatic,28.23,0,545.84,39492.64
1468,Mercedes,SUV,1863,138,Electric,Manual,9.39,1,2164.24,44979.75
1469,Toyota,Truck,2509,334,Petrol,Automatic,33.65,14,648.87,56639.9
1470,Toyota,Sedan,2486,337,Diesel,Automatic,26.97,2,3818.13,69744.48
1471,Mercedes,Electric,2034,221,Petrol,Manual,16.64,2,598.48,45327.28
1472,Tesla,Hatchback,1101,371,Petrol,Automatic,16.64,9,1172.94,55665.87
1473,Ford,Sedan,1909,76,Electric,Automatic,31.26,5,2259.7,31199.34
1474,Hyundai,Hatchback,2220,263,Petrol,Automatic,32.38,8,2474.45,49859.67
1475,Honda,Electric,1332,499,Electric,Manual,32.07,9,2210.46,73420.85
1476,BMW,Truck,1568,76,Electric,Manual,29.84,0,2477.96,36247.91
1477,Honda,SUV,2738,261,Electric,Manual,30.11,5,3652.22,55806.52
1478,Mercedes,SUV,2204,269,Petrol,Manual,23.46,8,2035.56,54839.94
1479,Toyota,Truck,1243,461,Electric,Manual,8.76,3,2874.43,75233.3
1480,Tesla,Sedan,3904,488,Petrol,Automatic,10.34,9,1725.84,82122.72
1481,Toyota,Sedan,1059,137,Diesel,Manual,25.54,2,1962.05,42435.9
1482,BMW,Hatchback,2338,115,Electric,Manual,18.83,12,3184.86,26163.82
1483,Toyota,Truck,2131,139,Hybrid,Automatic,23.32,5,2605.32,38314.47
1484,Toyota,Sedan,3586,365,Hybrid,Automatic,14.24,5,3698.27,67434.78
1485,BMW,Truck,3643,117,Hybrid,Manual,25.53,12,2934.53,39255.46
1486,Hyundai,Electric,869,77,Hybrid,Automatic,14.56,1,4076.8,38164.26
1487,Hyundai,SUV,2277,267,Hybrid,Automatic,20.44,14,2384.02,46900.61
1488,BMW,SUV,2262,194,Petrol,Automatic,20.93,4,2607.86,47943.94
1489,Tesla,SUV,2648,391,Diesel,Manual,12.8,0,3448.87,74552.86
1490,Mercedes,Truck,3830,69,Petrol,Automatic,31.66,12,1339.85,28542.97
1491,Toyota,Truck,1280,128,Electric,Automatic,22.2,8,2113.87,32250.66
1492,Tesla,Hatchback,1967,400,Diesel,Manual,31.4,8,3236.75,62654.14
1493,Toyota,SUV,2871,446,Diesel,Automatic,15.09,2,435.72,82313.88
1494,Mercedes,Hatchback,3812,142,Diesel,Automatic,12.65,4,2353.77,41919.9
1495,Hyundai,SUV,3593,168,Diesel,Manual,8.49,14,3114.59,37277.45
1496,Tesla,Hatchback,3692,103,Hybrid,Manual,10.53,2,4846.67,41735.54
1497,Ford,Hatchback,1998,457,Electric,Manual,11.98,6,4421.98,73147.55
1498,Ford,Electric,3172,191,Diesel,Automatic,10.13,12,1619.49,43429.3
1499,Ford,Hatchback,2692,77,Diesel,Manual,32.22,14,2683.89,23289.73
1500,Hyundai,Truck,2494,152,Hybrid,Manual,32.61,0,565.15,48918.69
1501,Hyundai,Hatchback,2683,495,Petrol,Automatic,33.31,14,1431.55,72235.37
1502,Mercedes,SUV,2171,353,Petrol,Automatic,33.92,4,3941.82,64772.34
1503,Toyota,Hatchback,1597,207,Petrol,Automatic,21.28,5,879.58,41915.36
1504,Mercedes,Sedan,817,231,Electric,Automatic,22.31,13,1511.15,41418.44
1505,Mercedes,SUV,843,110,Petrol,Automatic,11.53,10,4737.0,25796.25
1506,Hyundai,Sedan,954,78,Diesel,Manual,11.7,11,4172.12,20650.63
1507,Ford,SUV,1666,179,Hybrid,Manual,28.86,13,3974.59,34208.14
1508,Honda,Truck,3769,383,Hybrid,Manual,31.1,6,4363.42,71538.44
1509,Toyota,Truck,1542,284,Petrol,Automatic,29.19,2,3823.15,58121.94
1510,Hyundai,Truck,2651,125,Hybrid,Manual,30.53,6,866.76,39170.36
1511,Ford,Sedan,2225,200,Diesel,Automatic,15.47,3,2727.84,47520.25
1512,Tesla,Electric,1024,248,Petrol,Automatic,20.58,9,2387.95,44614.69
1513,Honda,SUV,1016,217,Diesel,Manual,20.4,10,1762.41,30767.22
1514,Honda,Truck,830,157,Electric,Manual,34.87,13,4219.99,28273.98
1515,Hyundai,SUV,2692,217,Diesel,Automatic,33.63,5,2481.45,53908.06
1516,BMW,Sedan,1882,494,Diesel,Automatic,24.16,4,583.4,82672.09
1517,Toyota,Electric,2715,305,Diesel,Manual,11.73,3,1592.34,58825.59
1518,Honda,Sedan,1697,403,Diesel,Manual,14.98,5,1374.52,67788.45
1519,Hyundai,SUV,3782,491,Electric,Automatic,17.82,12,4471.15,77675.9
1520,Hyundai,Electric,1244,295,Petrol,Automatic,31.58,11,3342.96,52442.33
1521,Ford,Electric,2058,92,Diesel,Automatic,12.61,2,2933.77,38319.85
1522,Tesla,Sedan,1930,420,Petrol,Automatic,13.93,2,2681.25,72046.98
1523,BMW,Truck,2014,300,Hybrid,Manual,17.43,4,3355.53,58471.63
1524,Toyota,SUV,2815,389,Diesel,Manual,33.03,10,3847.92,62723.67
1525,Mercedes,Hatchback,3377,397,Diesel,Automatic,21.6,4,2905.61,72291.15
1526,Tesla,Hatchback,2736,334,Hybrid,Automatic,25.46,8,4709.94,59318.73
1527,Tesla,Sedan,1537,130,Petrol,Manual,18.46,14,4891.12,25504.21
1528,Ford,SUV,2502,372,Electric,Automatic,13.09,3,4978.11,70544.61
1529,Honda,SUV,1673,462,Diesel,Automatic,14.02,4,3446.14,80906.43
1530,Honda,Sedan,1365,275,Hybrid,Automatic,29.67,11,4683.32,47014.18
1531,Ford,SUV,2818,138,Hybrid,Automatic,32.12,8,2201.05,34649.16
1532,Hyundai,Truck,2685,228,Diesel,Automatic,21.31,3,4340.08,53339.32
1533,Honda,Sedan,2923,357,Petrol,Automatic,17.64,12,4573.12,61437.42
1534,BMW,Truck,1346,239,Petrol,Manual,29.81,14,4549.46,39551.76
1535,Toyota,SUV,3114,175,Diesel,Automatic,26.17,14,4204.98,43319.34
1536,Tesla,Sedan,1116,319,Hybrid,Manual,9.1,2,2211.02,60560.38
1537,Tesla,SUV,3992,319,Diesel,Manual,17.47,6,1046.87,66577.47
1538,BMW,Sedan,2659,64,Electric,Manual,26.42,6,1869.59,23530.37
1539,Honda,SUV,824,356,Electric,Automatic,23.49,7,3906.26,56003.33
1540,Tesla,Truck,959,167,Petrol,Automatic,34.41,3,1394.56,41758.73
1541,Mercedes,Truck,3443,402,Electric,Automatic,31.39,3,2547.88,76720.45
1542,Toyota,SUV,1937,419,Hybrid,Manual,9.61,13,2957.38,63255.52
1543,Toyota,Sedan,1699,176,Electric,Manual,27.6,13,3138.14,35877.7
1544,Tesla,Hatchback,3349,416,Diesel,Automatic,17.08,8,4697.91,75548.9
1545,Ford,Truck,1989,390,Hybrid,Automatic,26.42,9,3409.02,63248.52
1546,Tesla,Truck,3860,498,Petrol,Manual,24.67,6,3995.6,84071.0
1547,Ford,Hatchback,1502,390,Petrol,Manual,21.58,2,3034.83,68738.05
1548,Tesla,SUV,800,72,Electric,Manual,31.03,14,4217.83,19934.41
1549,Mercedes,Sedan,2722,201,Petrol,Automatic,27.13,12,1539.22,39768.21
1550,Hyundai,SUV,3588,247,Diesel,Manual,32.02,8,1286.43,55762.76
1551,Toyota,Electric,3957,340,Hybrid,Manual,15.6,12,4653.7,60424.96
1552,Tesla,Truck,3167,174,Diesel,Manual,17.4,4,3559.36,45102.31
1553,Mercedes,Electric,2224,487,Diesel,Automatic,24.79,3,3456.17,89451.35
1554,Ford,Truck,1181,295,Diesel,Automatic,34.09,0,2496.29,55239.25
1555,Ford,Truck,2541,397,Diesel,Automatic,18.03,8,2070.48,70408.15
1556,Toyota,Electric,2626,69,Hybrid,Manual,8.87,5,2911.75,26238.68
1557,BMW,Electric,2073,258,Hybrid,Manual,20.04,10,866.66,50153.53
1558,Tesla,SUV,2348,311,Diesel,Manual,22.69,1,2437.15,71539.38
1559,Honda,Electric,2378,109,Diesel,Manual,29.63,12,2440.23,32585.13
1560,Ford,SUV,1697,487,Petrol,Automatic,27.67,6,2830.18,82145.21
1561,Hyundai,SUV,1516,201,Petrol,Manual,34.05,2,3283.02,46579.75
1562,Hyundai,SUV,3154,330,Hybrid,Manual,29.13,14,4799.4,59288.81
1563,Ford,Truck,1190,75,Petrol,Automatic,16.06,5,3365.19,28815.97
1564,BMW,Truck,2499,61,Hybrid,Manual,25.32,7,4453.51,34594.89
1565,BMW,Electric,3837,217,Hybrid,Manual,26.15,2,2914.63,52431.09
1566,Mercedes,Truck,3145,89,Electric,Manual,34.95,12,3246.56,32877.45
1567,Hyundai,Electric,1032,141,Hybrid,Automatic,11.75,11,628.23,31399.11
1568,Mercedes,Truck,2726,90,Petrol,Manual,13.17,11,926.34,26339.58
1569,Hyundai,Sedan,3118,295,Electric,Automatic,12.2,4,3024.45,60330.62
1570,Tesla,Sedan,3931,392,Petrol,Manual,23.9,13,2159.85,62330.15
1571,Tesla,Electric,2119,207,Hybrid,Automatic,11.65,5,4054.41,36902.51
1572,Honda,Truck,3524,236,Hybrid,Automatic,25.71,0,2852.94,55293.34
1573,Tesla,Truck,1505,429,Diesel,Automatic,29.7,9,4446.77,66730.87
1574,Honda,SUV,1033,94,Hybrid,Manual,19.69,6,4869.96,29222.56
1575,Tesla,Hatchback,2191,82,Electric,Manual,23.14,3,993.89,29783.65
1576,Toyota,Electric,3692,165,Hybrid,Automatic,32.64,9,2155.69,41826.19
1577,Tesla,Hatchback,2055,156,Diesel,Automatic,23.38,10,3425.41,36594.24
1578,Mercedes,Hatchback,2696,289,Hybrid,Manual,13.63,14,1735.8,48438.78
1579,Ford,Electric,3338,286,Hybrid,Automatic,17.27,6,1555.05,55691.43
1580,Mercedes,Truck,3350,430,Hybrid,Manual,22.31,6,4124.57,74055.96
1581,Ford,Electric,1689,159,Diesel,Manual,12.18,10,4907.78,39156.75
1582,BMW,Hatchback,1391,114,Petrol,Automatic,24.54,4,3936.88,29072.88
1583,Mercedes,Truck,1545,254,Hybrid,Automatic,34.98,7,2761.28,52278.06
1584,BMW,Sedan,2519,67,Electric,Manual,25.62,7,2379.8,33393.06
1585,Honda,Electric,1227,483,Diesel,Manual,18.06,4,2836.34,76972.26
1586,Honda,Electric,3544,374,Electric,Manual,16.96,4,2475.35,73292.43
1587,Toyota,Truck,3493,187,Hybrid,Automatic,33.15,6,2663.57,45176.25
1588,Tesla,Sedan,1531,91,Diesel,Manual,31.53,5,1256.23,31816.14
1589,Mercedes,Sedan,1599,152,Hybrid,Automatic,20.75,3,4547.59,47016.32
1590,BMW,Truck,3211,66,Electric,Automatic,17.54,1,3846.31,40466.45
1591,Ford,SUV,1001,317,Diesel,Manual,27.18,7,3500.59,53232.43
1592,Honda,Electric,3729,400,Petrol,Automatic,16.49,2,4764.65,73429.33
1593,Tesla,Electric,2993,449,Petrol,Automatic,11.22,1,1636.65,81077.98
1594,Honda,Hatchback,1635,279,Petrol,Automatic,16.37,11,681.45,49304.88
1595,Ford,Truck,3486,299,Hybrid,Automatic,19.73,14,4182.85,55902.84
1596,Tesla,Hatchback,934,165,Diesel,Manual,14.9,9,4992.56,34174.35
1597,Tesla,Hatchback,3473,95,Electric,Manual,13.85,6,3018.63,41777.11
1598,BMW,Sedan,2087,475,Electric,Automatic,8.17,9,576.4,75258.79
1599,BMW,Electric,2911,104,Hybrid,Automatic,25.03,5,3968.2,35286.89
1600,Mercedes,Hatchback,3338,357,Hybrid,Automatic,24.59,7,646.62,68127.63
1601,Mercedes,Sedan,840,368,Electric,Automatic,13.08,12,2838.07,57980.16
1602,Hyundai,Truck,3874,425,Diesel,Automatic,33.48,13,1604.4,68633.49
1603,Hyundai,Hatchback,1712,68,Hybrid,Manual,19.06,5,4600.63,25980.17
1604,Toyota,Electric,2529,146,Diesel,Manual,8.69,6,2421.26,34781.13
1605,Honda,Hatchback,1774,429,Electric,Manual,13.93,1,4522.78,75035.16
1606,Mercedes,Truck,1933,390,Diesel,Manual,26.69,9,1705.68,68149.27
1607,BMW,Hatchback,3215,236,Petrol,Automatic,13.44,13,2120.6,48263.35
1608,Ford,Electric,2259,189,Electric,Automatic,9.46,1,4751.46,51928.6
1609,BMW,Sedan,3765,254,Petrol,Manual,24.68,5,1246.18,55311.89
1610,Honda,Electric,3875,70,Electric,Manual,22.0,8,3018.96,32334.84
1611,Hyundai,Sedan,2840,365,Petrol,Manual,28.55,13,2126.0,54902.79
1612,BMW,SUV,1043,478,Diesel,Automatic,28.86,2,3938.58,81712.61
1613,Toyota,Electric,3749,181,Electric,Automatic,33.92,10,907.69,47995.22
1614,Honda,Electric,965,458,Electric,Automatic,9.54,9,2354.91,66555.29
1615,Hyundai,Truck,1849,294,Petrol,Manual,9.05,13,3584.98,54004.25
1616,Ford,Hatchback,2297,390,Diesel,Manual,34.65,13,2212.98,61287.53
1617,Hyundai,Sedan,3888,90,Electric,Automatic,25.41,12,575.1,28414.17
1618,Tesla,Sedan,1527,407,Hybrid,Automatic,27.32,7,3614.03,66173.18
1619,Toyota,Truck,1915,471,Petrol,Automatic,10.61,14,2665.03,71550.27
1620,Honda,Truck,1282,283,Electric,Manual,9.88,4,353.15,54044.43
1621,Ford,Hatchback,3390,212,Diesel,Automatic,12.33,12,3179.48,43075.89
1622,Toyota,Hatchback,3778,271,Diesel,Automatic,19.53,5,4623.44,61130.97
1623,Hyundai,Electric,3247,151,Diesel,Manual,10.97,5,821.82,45414.42
1624,Toyota,SUV,2030,468,Diesel,Automatic,20.05,10,3076.15,72728.24
1625,Honda,Hatchback,3466,390,Petrol,Automatic,23.16,11,3724.74,66227.73
1626,Mercedes,Truck,3726,407,Electric,Automatic,8.01,9,632.64,70281.15
1627,Toyota,Hatchback,2948,188,Petrol,Automatic,11.08,10,406.29,43839.71
1628,Tesla,Sedan,1679,256,Petrol,Manual,18.13,12,2481.72,40144.3
1629,Toyota,SUV,1629,101,Diesel,Automatic,9.44,2,4018.58,32919.09
1630,Hyundai,Electric,2824,425,Hybrid,Manual,11.61,10,1055.38,69985.88
1631,Hyundai,Sedan,1558,477,Diesel,Automatic,14.26,10,4232.2,70549.31
1632,Ford,Sedan,962,287,Hybrid,Manual,19.6,4,3385.91,54487.93
1633,Hyundai,SUV,1996,253,Petrol,Automatic,27.3,11,1861.21,46938.12
1634,BMW,Electric,3349,77,Diesel,Automatic,11.58,0,2724.38,46729.0
1635,Honda,Truck,3394,392,Diesel,Manual,27.92,1,4838.2,74038.22
1636,Honda,Electric,2107,302,Petrol,Automatic,31.09,9,1317.25,54427.57
1637,Mercedes,Hatchback,3228,448,Diesel,Automatic,25.59,14,2647.82,67973.19
1638,Mercedes,Sedan,3717,335,Electric,Manual,9.18,2,3235.09,75370.41
1639,Honda,Hatchback,3752,186,Hybrid,Automatic,19.9,3,948.67,55979.66
1640,Tesla,Truck,2795,134,Hybrid,Automatic,25.82,12,504.55,28961.24
1641,Mercedes,Hatchback,2734,121,Hybrid,Automatic,34.42,8,363.26,35028.59
1642,Ford,Electric,2356,347,Diesel,Automatic,33.7,0,1826.06,68816.1
1643,Hyundai,Hatchback,3849,245,Electric,Automatic,18.68,2,647.55,58126.44
1644,Honda,Truck,3456,237,Diesel,Manual,24.63,2,4077.72,55556.36
1645,Mercedes,Truck,1106,225,Hybrid,Manual,32.05,12,4987.4,41830.71
1646,Honda,Truck,2162,242,Diesel,Automatic,30.44,14,588.13,48289.61
1647,BMW,Electric,2902,87,Hybrid,Automatic,20.94,12,2333.81,30767.17
1648,Toyota,Truck,3830,389,Petrol,Manual,15.05,5,420.94,76262.45
1649,Hyundai,Sedan,1132,306,Hybrid,Manual,11.7,4,929.76,55451.5
1650,Honda,Truck,2974,396,Petrol,Manual,21.18,2,1817.74,77694.02
1651,Toyota,Hatchback,3552,81,Petrol,Manual,27.52,3,2150.38,40718.14
1652,Mercedes,Hatchback,1042,486,Petrol,Manual,34.18,10,4716.98,71022.08
1653,Toyota,Hatchback,2684,479,Hybrid,Manual,31.27,6,2160.43,79432.73
1654,Hyundai,Electric,3447,155,Electric,Automatic,13.51,2,2632.5,42415.33
1655,Honda,Hatchback,2232,181,Hybrid,Automatic,27.43,8,1454.24,37158.26
1656,BMW,Electric,3350,309,Diesel,Automatic,15.81,7,300.59,59528.8
1657,Tesla,Electric,3451,438,Diesel,Automatic,26.45,12,4526.87,68903.68
1658,Mercedes,Truck,1102,367,Electric,Automatic,25.98,1,684.06,68859.24
1659,Honda,Sedan,1034,479,Electric,Manual,15.36,4,4831.97,76505.09
1660,Hyundai,Truck,3909,471,Electric,Manual,14.33,13,914.97,78144.73
1661,Mercedes,Truck,2986,393,Petrol,Manual,10.81,3,3142.93,69755.66
1662,Ford,Electric,994,479,Electric,Manual,9.36,11,4997.23,74458.29
1663,Toyota,Electric,2350,385,Electric,Manual,31.18,12,950.78,63918.7
1664,Tesla,Hatchback,2592,196,Electric,Manual,9.35,4,2292.53,48909.39
1665,Hyundai,Hatchback,1446,336,Hybrid,Automatic,10.4,2,3967.99,65698.58
1666,Ford,Truck,2848,379,Diesel,Automatic,14.45,9,451.29,66880.31
1667,Honda,SUV,1360,391,Diesel,Manual,31.97,14,3541.98,55359.78
1668,BMW,SUV,1919,120,Electric,Automatic,16.99,10,677.75,33037.68
1669,Mercedes,Hatchback,1512,309,Diesel,Manual,13.18,0,1411.64,59253.76
1670,Toyota,SUV,1212,154,Hybrid,Automatic,27.32,7,1052.36,36448.67
1671,Mercedes,Hatchback,1337,355,Diesel,Manual,16.61,8,4564.48,57092.52
1672,Tesla,Electric,2678,243,Petrol,Manual,17.0,7,1148.15,55880.65
1673,Honda,Truck,3276,319,Hybrid,Automatic,27.95,3,490.04,67416.96
1674,Mercedes,Sedan,1034,346,Diesel,Manual,14.79,11,3061.84,57744.33
1675,Toyota,Truck,3196,214,Diesel,Automatic,32.21,1,1927.05,52090.29
1676,Honda,Hatchback,2579,245,Hybrid,Automatic,23.16,3,2206.82,55333.73
1677,Mercedes,Hatchback,2693,468,Diesel,Manual,22.52,13,859.59,73109.61
1678,BMW,Truck,2304,128,Diesel,Manual,15.15,8,3816.7,35402.96
1679,Hyundai,Hatchback,2662,385,Electric,Manual,30.55,9,3127.3,60273.72
1680,Honda,SUV,3243,320,Petrol,Automatic,23.46,8,2011.82,66821.85
1681,Hyundai,SUV,2174,174,Hybrid,Automatic,12.2,4,1106.4,43686.61
1682,Honda,Hatchback,1215,406,Electric,Manual,13.57,4,3089.22,70270.43
1683,BMW,Hatchback,2709,67,Diesel,Manual,20.64,9,3959.41,24122.77
1684,Hyundai,SUV,1715,324,Hybrid,Manual,29.05,2,1768.27,66616.26
1685,Ford,Hatchback,3922,330,Hybrid,Manual,33.36,13,421.54,63804.18
1686,Toyota,Hatchback,880,308,Petrol,Manual,25.91,14,1307.42,49563.13
1687,Ford,Truck,2883,164,Petrol,Manual,21.67,5,3507.27,44647.55
1688,Mercedes,Sedan,1890,322,Hybrid,Manual,14.77,6,4948.75,65916.56
1689,BMW,SUV,3488,283,Petrol,Automatic,26.17,11,362.87,57473.3
1690,Ford,Truck,3729,387,Petrol,Automatic,34.52,14,1738.92,60928.63
1691,Honda,Sedan,2490,430,Diesel,Manual,20.86,9,591.5,71643.46
1692,Mercedes,Hatchback,1556,330,Petrol,Manual,12.38,13,1786.84,54319.25
1693,Mercedes,Hatchback,3470,224,Petrol,Automatic,10.79,14,2207.8,45005.15
1694,Ford,Truck,1267,142,Electric,Manual,15.27,11,4628.05,32660.31
1695,Ford,Hatchback,1965,354,Diesel,Automatic,23.37,8,678.64,65498.7
1696,BMW,Electric,3203,193,Diesel,Automatic,33.56,6,3952.53,46803.04
1697,Toyota,Truck,3556,270,Hybrid,Manual,16.08,2,2159.01,60128.29
1698,Ford,Sedan,2294,372,Petrol,Automatic,16.25,11,4112.94,58365.46
1699,Tesla,Truck,2444,151,Electric,Automatic,20.99,12,2712.99,29054.19
1700,Ford,SUV,1819,396,Electric,Manual,32.8,6,484.63,66640.27
1701,Hyundai,Truck,2414,462,Diesel,Manual,19.31,12,4747.17,69850.14
1702,Honda,Hatchback,1701,186,Petrol,Automatic,14.03,0,688.85,46803.11
1703,Tesla,Hatchback,1472,250,Electric,Manual,12.4,1,3109.11,51760.32
1704,Tesla,Electric,1238,218,Hybrid,Automatic,20.34,3,4425.04,43950.7
1705,Hyundai,Electric,3378,390,Petrol,Automatic,29.62,6,674.92,69882.54
1706,Hyundai,Electric,926,394,Petrol,Automatic,15.87,14,2903.3,58997.05
1707,Mercedes,Sedan,3052,69,Petrol,Automatic,21.84,8,4174.16,28630.25
1708,Toyota,Electric,2876,166,Electric,Automatic,24.28,14,4935.73,35381.99
1709,Honda,Sedan,1244,146,Diesel,Automatic,20.16,4,3704.34,43935.95
1710,BMW,Electric,1765,126,Diesel,Manual,13.18,14,1608.17,31040.51
1711,Tesla,Sedan,1263,121,Hybrid,Manual,32.89,7,3587.98,32692.57
1712,BMW,Truck,2998,446,Electric,Manual,23.27,6,3617.1,77896.96
1713,Ford,Truck,3087,205,Petrol,Manual,27.69,4,3589.84,48130.07
1714,Ford,Hatchback,3113,212,Hybrid,Automatic,25.17,12,4315.02,42719.26
1715,BMW,Sedan,3976,166,Hybrid,Automatic,34.95,2,710.69,49216.14
1716,Ford,SUV,1712,207,Diesel,Automatic,20.32,2,809.57,48491.02
1717,Toyota,Hatchback,1296,245,Petrol,Automatic,19.47,12,3310.9,42355.65
1718,Hyundai,Truck,2263,408,Petrol,Automatic,17.72,5,4783.24,67863.66
1719,Ford,Sedan,2571,401,Electric,Manual,17.76,9,2489.44,69521.13
1720,Mercedes,Electric,3532,237,Electric,Manual,15.45,10,4814.64,48315.52
1721,Ford,SUV,957,436,Electric,Manual,34.48,3,4709.0,78258.04
1722,Honda,Truck,971,394,Hybrid,Automatic,31.51,2,4543.68,72141.89
1723,Toyota,Hatchback,1293,325,Petrol,Automatic,16.55,3,4576.3,55194.34
1724,Honda,Sedan,1769,208,Diesel,Manual,16.24,2,4522.1,47707.37
1725,Honda,SUV,2134,306,Hybrid,Automatic,10.8,12,4153.48,57146.85
1726,Mercedes,Sedan,2226,313,Hybrid,Automatic,31.68,14,3566.4,53626.1
1727,Toyota,Electric,2492,88,Diesel,Manual,18.04,11,414.72,28403.22
1728,Toyota,Hatchback,2593,411,Diesel,Automatic,23.46,14,921.59,57523.3
1729,Toyota,Sedan,3523,325,Electric,Manual,32.31,14,930.89,56316.3
1730,Toyota,Truck,1458,72,Diesel,Manual,19.02,9,410.64,25545.09
1731,Toyota,Hatchback,3750,106,Diesel,Manual,29.79,10,848.5,28802.08
1732,Mercedes,Truck,1465,210,Diesel,Manual,19.62,10,4622.81,42435.13
1733,Ford,Sedan,1166,109,Diesel,Automatic,26.93,12,3419.88,23672.47
1734,Honda,Hatchback,1349,274,Electric,Automatic,19.64,11,1766.74,47930.89
1735,Toyota,Truck,1442,191,Hybrid,Automatic,18.6,5,4028.79,43141.48
1736,Tesla,Electric,2693,431,Petrol,Manual,34.75,12,2595.34,68232.72
1737,Ford,Electric,1054,172,Petrol,Automatic,24.53,6,968.0,40776.71
1738,Ford,Sedan,1007,311,Hybrid,Manual,17.92,3,4457.16,58484.86
1739,Honda,Hatchback,3297,400,Petrol,Automatic,14.96,2,1891.71,84238.69
1740,Mercedes,SUV,894,112,Petrol,Automatic,9.07,2,3584.64,39655.74
1741,BMW,Hatchback,2683,189,Hybrid,Manual,27.08,10,1665.79,38691.66
1742,BMW,Electric,3686,383,Petrol,Automatic,18.05,2,2650.33,78778.45
1743,Ford,Truck,1277,252,Petrol,Manual,30.17,8,4136.39,44661.1
1744,Hyundai,SUV,3530,138,Hybrid,Manual,17.82,10,1036.85,34627.06
1745,Hyundai,Sedan,1561,116,Petrol,Automatic,18.08,10,4893.08,25174.63
1746,Honda,SUV,989,156,Diesel,Automatic,29.04,13,630.01,28912.53
1747,BMW,Sedan,3558,257,Hybrid,Automatic,21.22,13,2809.84,52831.62
1748,Ford,SUV,2307,194,Electric,Automatic,31.89,11,4605.32,40776.08
1749,Mercedes,Sedan,2556,206,Petrol,Manual,23.93,14,4744.76,41313.38
1750,BMW,Sedan,2359,231,Electric,Manual,14.5,2,1390.91,43315.78
1751,Ford,SUV,1555,122,Petrol,Automatic,23.34,2,976.73,36817.95
1752,Ford,SUV,2246,124,Diesel,Automatic,8.11,7,3704.69,32160.54
1753,Toyota,Sedan,1635,354,Hybrid,Automatic,16.43,3,497.28,59945.06
1754,Mercedes,Electric,2463,270,Electric,Manual,13.61,6,2580.62,50777.42
1755,Toyota,SUV,2428,168,Hybrid,Automatic,25.66,2,4042.87,45856.78
1756,Honda,Hatchback,2635,341,Electric,Manual,11.67,7,2933.2,64498.28
1757,Toyota,Truck,932,231,Petrol,Automatic,15.83,2,1183.66,45984.81
1758,Tesla,Sedan,854,71,Diesel,Automatic,16.95,4,2589.11,29249.26
1759,Toyota,Sedan,1309,465,Electric,Manual,8.09,0,4629.99,82176.24
1760,Tesla,Truck,1469,392,Electric,Manual,9.26,11,3200.9,62535.85
1761,BMW,Electric,3257,279,Diesel,Automatic,16.4,4,3691.01,57076.23
1762,Hyundai,Truck,2489,457,Diesel,Manual,14.0,5,1880.44,76314.98
1763,Ford,SUV,2116,401,Diesel,Manual,11.16,6,1185.87,70051.33
1764,Tesla,Truck,3834,345,Diesel,Automatic,12.16,1,1501.52,69854.94
